caminho_relativo,split,classe,largura,altura,formato
train/def_front/cast_def_0_4109.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9498.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7596.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7549.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3812.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4106.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8817.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4228.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3487.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7599.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7601.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7142.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8348.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3311.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8396.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9175.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4229.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5867.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5430.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5240.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7797.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7793.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8142.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7384.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_42.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8948.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1609.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_188.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7275.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9637.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5360.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9755.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4171.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9615.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4780.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5712.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1662.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2320.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9480.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4971.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4615.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_896.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7684.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9873.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2576.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3992.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6538.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4708.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1123.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_959.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7556.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8697.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3646.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4501.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6406.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8114.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4459.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8220.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_937.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6662.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_91.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2994.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9640.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3056.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7483.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7987.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4933.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2148.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9669.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1998.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4125.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2855.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3185.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_571.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9857.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1446.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9613.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3454.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4651.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4790.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7636.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7540.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2624.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8709.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_566.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4577.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_811.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6797.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1493.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9995.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2614.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7905.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9038.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9388.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8867.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_608.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9227.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7982.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2483.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8510.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_223.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_122.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8617.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7264.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_79.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7295.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1112.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3354.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4394.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5933.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7538.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6887.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1225.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5167.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9737.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_583.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3710.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1137.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7794.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8707.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2900.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8045.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7847.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2102.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1157.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2973.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1104.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_333.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8831.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5421.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7908.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8067.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7736.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6044.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8742.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3869.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7394.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4032.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1495.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7496.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5707.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8756.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_231.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9379.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5838.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3631.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8028.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1187.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_976.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1547.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5524.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6658.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4412.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1155.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6641.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1815.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_966.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1226.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5640.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5805.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7420.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1046.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7230.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6867.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5241.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4129.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7086.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2057.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2592.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5470.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2917.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3916.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4590.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6855.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1091.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5480.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9075.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8668.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_624.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_637.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1949.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9619.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2690.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4677.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3626.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2022.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8587.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5628.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8441.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4903.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1188.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4596.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8434.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5374.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3970.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7215.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5142.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6993.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7467.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2060.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4970.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7698.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8121.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5119.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1860.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2683.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4108.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_688.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7172.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8687.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1077.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1885.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1694.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9023.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1147.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1286.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7117.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9435.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8764.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3136.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4568.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2161.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6154.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7603.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1750.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5369.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5093.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_221.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2700.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5435.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8239.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_737.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9623.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8711.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6247.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8170.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2708.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8213.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8722.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3703.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3685.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7462.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4611.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5187.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2640.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_356.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8855.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3741.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6259.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_150.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9507.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2798.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5008.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8486.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7923.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1817.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_588.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5224.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9547.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2966.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8838.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7381.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7745.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3495.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5146.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2691.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3070.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6322.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1898.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_159.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1015.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5339.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7446.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9346.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8340.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5332.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_602.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7750.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3751.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6898.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6687.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6236.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2310.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2654.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1350.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_469.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7664.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2639.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3618.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_466.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6526.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6232.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8288.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8822.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9582.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3565.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9872.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2304.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6673.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4526.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1432.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1230.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_138.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8844.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4090.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5004.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3796.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8415.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3434.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3855.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8848.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5571.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6853.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1053.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5244.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8667.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6777.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5768.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7056.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_543.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_6239.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8321.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9854.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1087.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3016.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1589.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9262.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3344.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4583.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7994.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5147.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3945.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_240.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5334.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2834.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7076.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_219.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_7455.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_22.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8314.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9750.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_169.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8789.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8227.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4360.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3050.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_4693.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1411.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_3894.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9146.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_5363.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_2649.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_8236.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_9211.jpeg,train,def_front,512,512,JPEG
train/def_front/cast_def_0_1257.jpeg,train,def_front,512,512,JPEG
